,Annual.Hash.Growth,Block.Height,Block.Interval,Block.Size,Daily.Transactions,Difficulty,Fee.Percentage,Fee.Rate,Two.Week.Hash.Growth,Hash.Rate,Inflation.Rate,Price.Volatility,Bitcoin.Core..BTC..Price,Quarterly.Hash.Growth,Total.Transactions,Transaction.Size,Avg..UTXO.Amount,Velocity...Daily,Velocity...Quarterly,Velocity.of.Money,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,SHCOMP.Index,TWSE.Index,ADS_Index,Google.trends,Lumber.prices,WTI.Oil,Sentiment.Score,label,std_BTC_returns
04/08/2017,-0.030933895,0.00028823,0.075438596,-0.013393364,-0.010675693,0,0.230774801,0.03,-0.430974362,-0.015180266,-0.000393584,0.00155159,0.027290571,-0.022544268,0.000872446,-0.00990099,0.000323311,-0.248345464,-0.002797865,-0.000442772,0.00231755,0.000470462,-0.008171862,-0.016740088,-0.003314462,0.003503383,0.025592555,-0.142857143,-0.026055237,0.011217622,8.4737,2.447104968,3.058675393
05/08/2017,0.020082732,0.000373756,-0.223491028,0.063611723,0.10325468,0,-0.15151683,-0.330097087,0.263527303,0.027938343,4.81E-05,0.002810963,0.02447105,0.086383903,0.000961691,0.078888889,0.002908856,0.095365748,-0.001603266,-0.000891567,0,0,0,0,0,0,0,0.333333333,0,0,11.5954,11.80496662,3.140283737
06/08/2017,-0.022875796,0.000369442,0.004201681,-0.06304923,0.003612942,0,0.161979702,0.028985507,-0.184598157,0.018744142,6.64E-05,0.066787402,0.118049666,0.00885923,0.000964239,-0.115345005,0.002255881,-0.186826634,-0.001253791,-0.000619957,0,0,0,0,0,0,0,-0.125,0,0,0.8974,1.639787992,5.777114645
07/08/2017,0.008944353,0.000292106,0.282426778,-0.071424199,-0.136249267,0,-0.111403265,0.112676056,-0.275052397,-0.006439742,-0.000260936,-0.007494336,0.01639788,-0.083388593,0.00083206,-0.227008149,0.000321543,-0.074643259,-0.008237171,0.000122188,0.001269438,6.72E-05,0.001868683,-0.005376344,0.005326661,0.006930908,0.060622633,0.285714286,-0.01658641,-0.00383219,0.0001,3.857444555,5.068200823
08/08/2017,0.026405881,0.000319137,-0.10766721,0.173694848,0.232427113,0,0.027638737,0.101265823,-0.492763685,0.007407407,-2.75E-05,0.004482039,0.038574446,0.02666981,0.0010246,0.045180723,0.00032144,0.366825858,-0.00294312,0.000624025,-0.000724474,0.002149526,-0.003645613,0.002252252,0.000736707,-0.00098399,0.017970361,0,0.001088139,-0.004454343,0.0001,1.895697857,4.162533804
09/08/2017,0.055266753,0.000341972,-0.036563071,0.039291921,0.100606883,0,0.145443047,0.126436782,1.453232311,0.013786765,0.000627344,-0.000856348,0.018956979,-0.026670573,0.001126528,0.083573487,0.000321337,0.096889551,-0.004521519,0.000657447,-0.000860936,0.003351431,0.000595643,0.015730337,-0.001919636,-0.009328251,0.017543695,-0.111111111,0,0.007931666,0.0001,-2.288814305,4.266344774
10/08/2017,0.01372107,0.000287659,0.19544592,-0.027041302,-0.06555587,0.073249696,0.098625112,0.244897959,-0.036625022,-0.003528131,-0.000354662,-0.024069042,-0.022888143,0.045745977,0.001051493,-0.265957447,-0.000963701,-0.074031131,-0.002362121,0.000131403,-0.00861678,0.004208698,0.001105536,0.021238938,-0.004220025,-0.013432177,0.01713982,-0.125,-0.006793478,-0.019572236,0.0001,1.892329761,5.209965108
11/08/2017,0.010528469,0.000279241,0.00952381,0.028269677,0.01925563,0,0.039633466,0.204918033,0.063099678,0.005291081,-0.000407434,-0.006451604,0.018923298,-0.068170928,0.001070614,-0.012681159,-0.00192926,0.162000229,-0.000881595,0.000653175,0.000457457,-0.001197445,0.004162419,0.003032929,-0.016312716,-1.65E-05,0.016757346,0.142857143,-0.000273598,0.004733484,50.9766,5.905139223,2.246774657
12/08/2017,-0.004192957,0.000299996,-0.062893082,-0.028309828,0.062857317,0,0.063577233,0.142857143,-0.565688127,-0.022130057,-0.00020838,0.010776566,0.059051392,-0.062513356,0.001136693,-0.100917431,-0.00128866,0.119786567,0.000516819,0.000956615,0,0,0,0,0,0,0,0.125,0,0,0.0001,6.236644484,3.033075428
13/08/2017,-0.034715769,0.000281162,0.077181208,0.041273877,-0.061863465,0,0.208801577,-0.05952381,-1.66831814,-0.029719678,-0.000636721,0.010063737,0.062366445,-0.103630782,0.001065163,0.755102041,-0.000645161,-0.240010761,-0.000592145,0.000489094,0,0,0,0,0,0,0,0.222222222,0,0,0.0001,5.65344256,3.498724658
14/08/2017,0.004425218,0.00030815,-0.096573209,-0.007837524,0.008778129,0,-0.028156331,-0.17721519,-2.073777414,0.01797184,-0.000401069,-0.020347529,0.056534426,0.047407319,0.001073369,-0.275581395,-0.000322789,-0.083748034,-0.003479335,3.18E-05,0.005807042,-0.001531904,-0.003468404,-0.013822894,0.00898165,-0.010096258,0.047785575,0.272727273,0.013409962,-0.025194592,0.0001,4.840364641,3.674376021
15/08/2017,-0.02757245,0.000270589,0.15,-0.032136827,-0.020845561,0,0.054899724,0.584615385,0.506076817,-0.012628848,-0.000405815,-0.072098934,0.048403646,-0.002932462,0.001049868,-0.099518459,-0.001291572,0.283295317,-5.06E-05,0.001239891,0.000863754,-0.001067307,-0.003820034,-0.011826544,0.00429424,0.008398792,0.013242629,0,0.008911693,-0.000840513,15.6776,-2.281678183,1.761680998
16/08/2017,-0.026946698,0.000316295,-0.146926537,0.01831118,0.196175265,0,0.428114396,0.150485437,-0.466668325,-0.000821877,0.000201843,-0.028730732,-0.022816782,-0.021392317,0.001254508,-0.122994652,-0.003233107,-0.042919176,-0.005085679,0.000585506,0.001408067,0.000200334,0.002726885,0.023049645,-0.001479733,-0.002014322,0.011924919,-0.214285714,-0.008832976,-0.016193481,0.0001,3.070555442,3.588406645
17/08/2017,0.012135638,0.00027043,0.159929701,0.002917155,-0.105581186,0,-0.078398314,0.164556962,-1.717259361,-0.008154944,2.98E-05,-0.051506264,0.030705554,-0.043022019,0.00112065,-0.056910569,-0.002270516,0.08532609,-0.001201625,0.000155171,-0.012065134,0.000534117,-0.003739271,-0.002166378,0.006770162,0.007675122,0.010661541,0,0.002700513,0.007268063,-0.6808,0.775502367,3.447291175
18/08/2017,0.040530018,0.000372261,-0.274242424,0.005170284,0.260303633,0,0.127550372,-0.257246377,-6.695900667,0.046248715,0.000332506,-0.011331525,0.007755024,0.110965304,0.001410778,0.13362069,-0.000325098,-0.087535951,-0.000693834,0.000702835,-0.005876682,0.001000934,0.003241491,-0.004342162,9.00E-05,-0.004632875,0.009440803,0,-0.0134662,0.030772496,0.0001,-3.958270406,3.22282247
19/08/2017,-0.013720122,0.000309755,0.212943633,-0.01910951,-0.120543333,0,-0.047411948,0.141463415,-0.448511145,0.004911591,-0.000213191,0.02601207,-0.039582704,-0.004327983,0.001238971,-0.05513308,-0.00195122,-0.022167653,-0.000840823,0.000255906,0,0,0,0,0,0,0,-0.090909091,0,0,0.0001,-0.687062421,3.644713897
20/08/2017,0.015708896,0.000313816,-0.010327022,0.006772065,-0.13559814,0,-0.115850149,-0.222222222,-0.108136354,0.015640274,-0.000194894,-0.2150455,-0.006870624,0.089918261,0.001069643,0.309859155,-0.000651678,-0.104111746,0.000216758,-0.00011018,0,0,0,0,0,0,0,-0.1,0,0,0.0001,-0.619467302,2.71464891
21/08/2017,-0.036920252,0.000270088,0.126956522,-0.005284157,-0.18530871,0,0.048837479,-0.038461538,-0.434636655,-0.01732435,-0.000726981,-0.001594315,-0.006194673,0.013735398,0.000870498,0.184331797,0.000326052,-0.216216216,-0.005959552,-0.000435164,0.000969843,0.001133258,0.004591446,0.016572176,0.005562415,0.000490247,0.021258658,0.111111111,-0.002730003,-0.02273008,0.0001,-1.645950325,2.556894982
22/08/2017,-0.034148788,0.000238859,0.13117284,0.015718243,0.103376895,0,0.031920954,0.52,-1.522520624,-0.014691479,-0.000904223,0.004932736,-0.016459503,-0.150897109,0.000959652,-0.364461738,-0.001955671,0.325886979,-0.006444125,0.001218243,0.008996955,-0.000799041,-0.004485823,-0.009438009,0.001010068,0.006360403,0.004419646,0,0.006296195,0.006868074,0.3041,-0.757122635,1.75399556
23/08/2017,-0.096937541,0.000184812,0.334242838,0.022241156,-0.175127276,0,0.518247814,0.432330827,9.791972791,-0.062624254,-0.001166907,-0.005207727,-0.007571226,-0.207470829,0.000790832,-0.051020408,-0.002939255,-0.253074781,-0.006711799,-0.000182887,-0.003520966,6.66E-05,0.00382588,0.007362495,-0.000766209,0.001418389,0.003110531,0,-0.004624592,0.012931034,5.2286,4.137181142,1.418346813
24/08/2017,0.004275153,0.000330109,-0.444785276,-0.011712129,0.597410131,0,0.251967436,-0.099737533,-0.382927335,0.030752916,6.90E-06,0.007528586,0.041371811,0.007832008,0.001262284,0.159139785,-0.001310187,0.269219713,-0.00484046,0.000141857,-0.001193098,0.001132805,-0.000677564,0.003869304,-0.00492532,0.007893869,0.001815217,-0.1,0.021863897,-0.020243751,0.0001,3.146906266,2.303143764
25/08/2017,-0.085996152,0.000209623,0.565377532,-0.064116249,-0.358133698,-0.037976329,0.018571583,0.206997085,1.660856881,-0.084193037,-0.000627826,-0.073702172,0.031469063,-0.28725297,0.000809196,-0.133580705,-0.001311906,-0.295511264,-0.004733426,-0.000602807,0.001745842,0.001397764,0.010594118,0.002569593,0.0183432,0.002531233,0.000531218,0,-0.005081573,0.009276829,0.0001,2.05801147,2.600637274
26/08/2017,-0.053138837,0.000209579,-0.021176471,0.022709893,0.056840287,0,0.270336527,0.096618357,0.235842575,-0.058231529,-0.00066734,-0.028251907,0.020580115,-0.308528891,0.0008545,-0.03640257,-0.002627258,-0.118016659,-0.004742819,-0.00088328,0,0,0,0,0,0,0,-0.222222222,0,0,0.0001,-0.87046955,2.495349128
27/08/2017,-0.069903719,0.000217833,-0.024038462,0.057381693,0.055412601,0,0.020504092,-0.127753304,0.153447915,-0.059627609,-0.00082437,-0.000309408,-0.008704695,-0.49230249,0.00090108,0.111111111,-0.002304906,-0.061306575,-0.005820008,-0.000867239,0,0,0,0,0,0,0,0,0,0,0.0001,0.521784141,2.273924321
28/08/2017,0.050963603,0.000321493,-0.312807882,-0.007611163,0.144976798,0,-0.090273378,-0.419191919,-0.025779634,0.024245382,-6.45E-05,-0.015504112,0.005217841,0.125651322,0.001030787,0.42,0.001320132,-0.064249942,-0.005118175,-0.000310532,-0.000458631,0.004320372,0.004612546,0.03630927,0.009344078,0.000995672,-0.01172528,0.142857143,0.021774194,-0.027156883,5.8357,-0.206434883,2.00676212
29/08/2017,0.025526226,0.000267479,0.17562724,-0.009569006,-0.115098717,0,-0.198173944,0.330434783,-0.104570434,0.011271249,-0.000481694,-0.012670759,-0.002064349,0.01410436,0.000911205,0.118309859,-0.000329598,0.365823863,-0.008829625,0.000391092,0.002982472,0.001125083,-0.000584356,0.006595218,0.000765467,-0.002794039,-0.016045255,0.25,-0.009997369,-0.002791497,0.0001,4.751834805,1.649765005
30/08/2017,0.065231917,0.000308867,-0.112804878,0.01717581,0.216851387,0,0.060053289,0.003267974,-0.333176879,0.066549634,-0.000401221,0.008685997,0.047518348,0.548151008,0.001107792,-0.253148615,0,0.114602026,-0.005573559,0.000102879,0.001555423,0.00152046,-0.007350484,-0.010647011,-0.000475451,0.006938457,-0.023418368,0,-0.026574542,-0.010335917,0.4166,0.605848694,2.239621457
31/08/2017,0.02601036,0.000348145,-0.125429553,-0.014829033,-0.004391663,0,-0.008542472,-0.228013029,-0.089027487,0.003008321,0.000512108,-0.00965211,0.006058487,-0.02026192,0.001101707,0.485666105,0.001978239,-0.135955908,-0.007038111,-0.000246884,0.002694925,0.000660066,0.002187816,0.023178808,-0.000837192,0.001549757,-0.031275775,0.1,0.015015015,0.027632724,0.0001,2.796569972,2.202649273
01/09/2017,0.076427985,0.000337666,0.035363458,-0.001765349,0.020242915,0,0.002483759,0.097046414,-0.184910458,0.068281938,0.000308952,-0.031260578,0.0279657,0.498085201,0.001122771,-0.11123723,0.000987167,0.059952086,-0.004493831,-0.000134697,0.001822157,0.00560686,-0.004198153,0.002427184,0.001877226,0.000853976,-0.03982263,0.090909091,0.006455083,0.001270379,0.0001,3.49598008,2.045472454
02/09/2017,0.069116428,0.000360331,-0.075901328,-0.009929312,-0.021468361,0,-0.096605253,-0.161538462,-0.769986273,0.075257732,0.000260454,-0.020055398,0.034959801,0.253816556,0.001097435,0.208173691,0.001314924,-0.018304933,-0.006360801,-0.000130973,0,0,0,0,0,0,0,-0.083333333,0,0,0.0001,-4.399207765,2.051839221
03/09/2017,0.096793012,0.0003395,0.073921971,-0.174617139,-0.124342418,0,-0.132971128,0.036697248,-2.061939516,0.056567594,0.000592205,0.067873268,-0.043992078,0.161203667,0.000959924,-0.352008457,-0.000984898,-0.071808914,-0.008177425,-0.00011602,0,0,0,0,0,0,0,-0.090909091,0,0,0.25,-1.427214428,3.599556256
04/09/2017,-0.037550999,0.000318691,0.066921606,-0.036339588,-0.190367011,0,-0.096727221,-0.123893805,0.83741403,-0.000907441,-0.000596461,0.013951441,-0.014272144,-0.108504072,0.000776441,0.298531811,0.000985869,-0.120401164,-0.007835381,5.61E-06,0,0.004591669,0.003035413,0,0.003701681,-0.002354924,-0.166108241,0.2,0,0,12.3573,-5.702998446,3.223735264
05/09/2017,0.066525262,0.000362033,-0.114695341,0.200055108,0.387142367,0,-0.18592,0.01010101,1.589665369,0.0417802,0.000525383,-0.071227811,-0.057029984,0.18683435,0.001076198,0.149497487,0.000984898,0.693131824,-0.000300781,0.001338119,-0.010230993,-0.001110023,0.001513114,0.021388216,0.001400765,0.004538372,-0.069329613,0,0.026723677,0.028970184,0.0001,-0.107511219,4.137386822
06/09/2017,0.09128095,0.000407399,-0.12145749,-0.176914263,0.024583113,0,-0.678577044,-0.065,1.262106944,0.0418483,0.000999546,0.001458995,-0.001075112,0.074913106,0.001101469,-0.351912568,-0.000327976,1.695278176,0.016191103,0.005156556,0.002664584,0.000849784,0.000251805,-0.015408929,0.000316755,-0.006590794,-0.074248884,-0.083333333,-0.012753774,0.01027538,0.0001,5.605164241,3.636364168
07/09/2017,-0.02188232,0.000334882,0.230414747,0.184183058,-0.000587311,0.038903501,1.529275626,0.005347594,-0.164636456,0.000253004,6.21E-05,0.020943016,0.056051642,-0.046026708,0.001099611,-0.033726813,-0.000328084,-0.613882863,0.000227223,0.001005939,-0.000641466,0.006792502,0.008894856,0.022873194,-0.005875839,-0.000886436,-0.079963719,-0.090909091,0.009491168,-0.001423922,1.3942,0.844027046,4.417780607
08/09/2017,0.016088001,0.0003637,-0.088014981,-0.104163257,-0.074167277,0,0.038298028,-0.04787234,0.711392419,0.016604156,0.000467034,-0.001222756,0.00844027,-0.013577343,0.001016938,0.082024433,0.000984575,-0.107064294,-0.001679689,0.000568407,0.00059603,-0.001362309,0.001081261,-0.009807768,-7.55E-05,0.006778947,-0.086684073,0,0.013580569,-0.032796904,4.9968,-5.201514401,4.079784981
09/09/2017,0.021905545,0.000361502,0.006160164,0.109945285,0.056896196,0,-0.12145468,-0.251396648,0.287830853,0.006425616,0.000485213,0.047484217,-0.052015144,0.10849747,0.001073706,0.190322581,-0.000327869,-0.061794686,-0.001413588,0.000399144,0,0,0,0,0,0,0,-0.2,0,0,0.0001,-1.285698892,4.678617884
10/09/2017,-0.023293049,0.000348982,0.048979592,-0.193015219,-0.193149161,0,-0.214570603,-0.119402985,0.255604803,0.009464486,0.000133311,0.005309589,-0.012856989,0.074700997,0.000865391,-0.014905149,0.000327976,-0.121603774,-0.0020785,1.48E-05,0,0,0,0,0,0,0,0,0,0,0.0001,-1.820124252,3.900203335
11/09/2017,0.007329994,0.000284868,0.219844358,0.11612672,-0.088520428,0,0.144732938,0.110169492,-0.095412583,-0.008611636,-0.000599821,-0.030168185,-0.018201243,0.021840572,0.000788104,-0.093535076,0,-0.120760391,-0.005653392,3.53E-05,0.011546921,-0.005326751,-0.006895979,-0.026941363,0.003321008,-0.003561751,-0.283028726,0.25,-0.025766555,0.012426285,0.0001,0.000709659,3.983131065
12/09/2017,-0.026128001,0.000359079,-0.212121212,0.017744128,0.252008978,0,-0.350313902,-0.160305344,-0.020635634,0.004713764,6.90E-05,-0.052017342,7.10E-06,0.042552429,0.000985937,0.232169954,0.000327869,0.667460647,-0.002498295,0.001226584,0.002989672,0.000261233,0.001171254,0.004478827,0.000908951,0.003612318,-0.130054585,0,-0.005289606,0.003328479,0.0001,-0.818941148,2.323570845
13/09/2017,-0.039891834,0.000387831,-0.076923077,-0.150078019,0.017642634,0,0.051515821,0.018181818,-0.205601104,-0.001371241,0.000287423,-0.049211926,-0.008189411,0.063577745,0.001002343,-0.350985222,-0.000655523,-0.113234845,-0.003739387,0.000661655,0.001535543,-0.002546357,-0.006852177,-0.018240778,0.001378611,-0.007301361,-0.148564926,0.3,0.007444829,0.022185362,0.0001,-6.817417519,2.002316725
14/09/2017,0.02135102,0.000391805,-0.00877193,0.014812911,0.030210566,0,-0.235810747,-0.125,0.07846036,0.023688663,0.000491927,0.049854573,-0.068174175,0.102721995,0.00103159,0.140417457,-0.000327976,0.171670304,-0.001127427,0.000801981,0.002525253,0.000458205,0.002860749,0.006193229,-0.003758997,0.001964325,-0.173456527,0.307692308,0,0.011967546,0.0001,-12.91749319,2.694340173
15/09/2017,-0.017627207,0.00035867,0.088495575,0.157114199,0.047370591,0,0.030029659,0.132653061,-0.235749476,-0.001652893,0.000241247,0.27751371,-0.129174932,0.003402601,0.001079344,-0.049916805,0,0.170295773,-0.000960446,0.00147313,0.000584743,6.54E-05,0.002181391,-0.009848174,-0.005281741,0.002543215,-0.208664074,0.058823529,0.000791766,0.002204851,2.8208,4.533737769,5.413171874
16/09/2017,0.005082247,0.000370905,-0.032520325,0.026464688,0.06417428,0,0.030678692,0.027027027,-0.291256254,0.004139073,0.000631686,0.013497524,0.045337378,-0.017442068,0.001147372,-0.026269702,-0.001312336,0.051470514,0.00493316,0.001953277,0,0,0,0,0,0,0,-0.333333333,0,0,0.0001,4.180491042,6.768308346
17/09/2017,-0.013376203,0.00034811,0.073529412,-0.184216947,-0.230858266,0,0.06866883,-0.105263158,-0.310647535,0,-1.84E-05,0.021140202,0.04180491,-0.015491037,0.00088148,-0.023381295,-0.00065703,-0.360228043,-0.000565611,0.000267429,0,0,0,0,0,0,0,-0.25,0,0,0.0001,-1.231242578,7.483405394
18/09/2017,0.058975778,0.000362402,-0.048923679,-0.166778461,-0.12705918,0,0.062645077,-0.049019608,0.257022041,0.031327288,0.000445352,-0.012708588,-0.012312426,0.051186273,0.000768802,0.001841621,-0.000657462,-0.218896933,-0.005666296,0.000140132,0.003191728,-0.003467452,0.000753453,-0.016576875,0.002755232,0.004835351,-0.79660293,0.222222222,0,0.00172,0.5859,9.240131381,7.464317165
19/09/2017,0.013001921,0.000261412,0.390946502,0.637167556,0.144991992,0.195805901,0.305413435,0.505154639,-0.373458655,-0.017691825,-0.000213399,0.083639222,0.092401314,-0.052363765,0.000879596,0.213235294,0,0.36158991,-0.002642008,0.000735592,0.001882058,-0.000328256,0.00334616,0.00505689,-0.001788657,-0.005213717,-1.406209057,0,0.00685654,-0.007067843,6.9506,-1.358771103,8.498416683
20/09/2017,0.015508454,0.00032102,-0.184911243,0.018008449,0.264755405,0,0.21627004,-0.212328767,-0.406635708,-0.001183253,-2.75E-05,0.001202328,-0.013587711,-0.017912257,0.001111496,-0.089393939,0.000328947,-0.189756077,-0.007834296,-0.000322391,0.001431255,-0.00164182,-0.008504252,-0.014675052,0.00272637,-0.005386653,3.615255146,-0.181818182,0.021477213,0.018137215,0.0001,-0.849264976,4.459845847
21/09/2017,-0.063017021,0.000240688,0.301270417,-0.00847797,-0.17505371,0,-0.168933863,0.147826087,-0.65301985,-0.040809839,-0.001016757,-0.001678931,-0.00849265,-0.095232462,0.000915907,-0.194675541,-0.000986518,0.022630626,-0.005417957,-0.000431222,-0.0019205,0.002302329,0.004120417,-0.012340426,-0.002431375,0.005634475,0.816824572,0,-0.004102564,-0.001658964,3.3296,-5.908560789,4.664079674
22/09/2017,0.056150876,0.000361973,-0.320781032,-0.201466727,0.082945177,0,-0.072751479,-0.234848485,0.621251568,0.030970335,0.000521532,0.030779062,-0.059085608,0.034395655,0.000990969,0.311983471,-0.000329164,-0.009146651,-0.002513119,-4.06E-05,-0.001208216,-0.003347116,0.000837451,0.011202068,-0.001573346,-0.012171927,0.468158319,-0.111111111,0.012100927,0.002176063,0.0001,-1.528174183,5.57611573
23/09/2017,-0.010738998,0.000285773,0.264887064,0.046937495,-0.115858154,0,-0.080577086,0.02970297,-0.485837469,-0.011355211,-5.28E-05,-0.015451737,-0.015281742,-0.034906194,0.00087529,-0.195275591,-0.001646362,-0.067899757,-0.001352773,-0.000746698,0,0,0,0,0,0,0,-0.25,0,0,0.0001,3.253392516,5.593773282
24/09/2017,0.027413205,0.000341185,-0.152597403,-0.202608056,-0.090726678,0,0.184548217,-0.086538462,0.787047297,0.024586631,-0.000130896,0.000650255,0.032533925,0.139830565,0.000795182,0.191780822,-0.000989446,-0.266462788,-0.00320375,-0.001121806,0,0,0,0,0,0,0,0,0,0,0.0001,-1.422521882,3.249174349
25/09/2017,-0.063348699,0.000297922,0.139846743,0.067562673,-0.066491761,0,-0.012244178,-0.042105263,0.195360199,-0.002121129,-0.000868161,-0.004911288,-0.014225219,0.02131986,0.000741719,-0.136288998,0,-0.100084132,-0.010814153,-0.00095867,-0.001702509,-0.004148558,-0.008618526,0.01533873,-0.003275139,-0.010889329,1.029517464,0.166666667,-0.007886034,0.030793525,0.0001,5.140033574,3.249694232
26/09/2017,-0.037114273,0.000256753,0.134453782,0.358835844,0.189613419,0,0.00766691,0.395604396,-0.166636106,-0.001949318,-0.000625251,0.026011228,0.051400336,0.01094778,0.000881705,0.020912548,-0.001320568,0.62951675,-0.003932458,1.66E-05,-0.000583431,-0.00238048,-0.004642134,-0.020142677,0.0006087,-0.007630693,0.178608008,0,-0.002820513,-0.006510915,30.8091,0.664713196,4.365520696
