Date,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Daily Transactions,Difficulty,Fee Percentage,Fee Rate,Two-Week Hash Growth,Hash Rate,Inflation Rate,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Output Value,Output Volume,Quarterly Hash Growth,Total Transactions,Transaction Amount,Fees Value,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
2019-09-25,66.6916,596438,548,1166427,241551170925,157,354861,11890594958796,0.00289766,22,6.61896,90858159.60704388,3.85731,44.33,11.46,17476647.09,2001.89312435,11868014381.46,1359442.47593487,58.8559,458551487,3.9510445,343904.34,39.39312435,547,34492.86,2260,0.1882,1643.0,0.0757141,9.15133,28.861
2019-09-26,66.0838,596594,548,1090989,241721365131,156,344481,11890594958796,0.00261337,24,0.504826,89338227.56900784,3.85815,44.34,11.1,16844459.03,1991.51101114,13434605294.12,1588365.90287873,55.0477,458895968,4.84373736,351105.53,41.51101114,518,40968.96,2208,0.188,1590.13,0.0884541,9.14539,28.8698
2019-09-27,73.4584,596765,506,960253,241885568357,171,351959,12759819404409,0.00289889,20,4.50675,92335906.4147678,3.85978,41.42,10.59,17545696.64,2169.92606061,9044300943.05,1118534.34617857,54.3913,459247927,2.9585537,262192.26,32.42606061,480,23922.42,2058,0.1878,1518.52,0.0622825,9.12713,28.8694
2019-09-28,70.3497,596897,655,1123976,242033933182,132,308072,12759819404409,0.00373306,23,2.93787,91546339.18879934,3.85776,48.13,10.65,13709723.68,1684.566148,7535480131.34,925913.24510294,47.1997,459555999,2.86205981,281314.18,34.566148,506,23292.67,2334,0.1875,1525.96,0.0515526,9.0969,28.8672
2019-09-29,71.5626,597056,541,875318,242173108695,159,314603,12759819404409,0.00342633,17,1.53442,91936724.74563427,3.85784,47.45,10.72,16501889.87,2010.53030148,5516684970.51,672132.85165504,50.1423,459870602,2.01842006,189026.5,23.03030148,445,16566.65,1979,0.1872,1536.49,0.0374185,9.02871,28.8426
2019-09-30,66.3521,597192,631,905440,242296248495,136,288741,12759819404409,0.00346522,17,0.920198,90243001.23826542,3.85543,51.19,10.52,13890501.26,1721.19838469,4936783495.7,611726.21612744,50.4614,460159343,1.94602267,171076.26,21.19838469,436,15704.89,2123,0.1869,1508.33,0.0340524,8.94299,28.8314
2019-10-01,68.7418,597322,656,1156870,242446641629,130,310563,12759819404409,0.00377773,28,0.414151,92396511.88200068,3.85297,47.93,10.64,13631924.53,1667.3444204,9163916219.01,1120854.54553373,50.9788,460469906,3.48379666,346200.78,42.3444204,555,28482.93,2389,0.1867,1526.43,0.0623881,8.92664,28.8563
2019-10-02,73.3405,597465,606,1097523,242603587371,143,331601,12759819404409,0.00414198,30,1.66337,92097048.4566684,3.85302,45.59,10.85,15309767.91,1834.3113573,9432364898.14,1130121.25067432,48.0462,460801507,3.33939753,390703.04,46.8113573,486,27871.71,2319,0.1865,1556.59,0.0628978,8.8937,28.87
2019-10-03,72.7973,597613,584,1012425,242753426315,148,329630,12759819404409,0.0044006,25,1.23637,92335092.88798627,3.85284,45.83,10.82,15730654.02,1887.24441562,7054212060.35,846310.79575872,45.1421,461131137,2.4685902,310441.52,37.24441562,457,20576.32,2227,0.1863,1552.86,0.0470974,8.87143,28.8453
2019-10-04,66.6147,597760,586,1040120,242906324000,147,327553,12759819404409,0.00468235,25,-1.59112,90160370.38620842,3.8522,45.61,10.68,15455083.41,1875.61919539,6707888995.6,814065.18643805,38.5334,461458690,2.37190369,314101.79,38.11919539,514,19544.46,2228,0.1861,1533.46,0.0452984,8.82719,28.8433
2019-10-05,72.1161,597907,578,1087330,243066161514,147,337092,12759819404409,0.00385604,17,-0.199552,91519571.94981958,3.85307,43.69,10.54,15181682.33,1864.9226199,5789080330.57,711132.44403936,40.1365,461795782,2.03097754,223237.95,27.4226199,526,16533.48,2293,0.1858,1512.53,0.0395664,8.828,28.8326
2019-10-06,75.5882,598065,545,888099,243206481087,158,327322,12759819404409,0.00383104,14,-1.29811,91428958.51224552,3.8551,45.05,10.51,16216717.02,1994.12426052,4059397002.12,499172.67694957,39.8771,462123104,1.40228601,155523.27,19.12426052,470,11403.74,2072,0.1855,1508.53,0.0277702,8.80417,28.8169
2019-10-07,80.4912,598214,581,802103,243325994485,149,272002,12759819404409,0.00311554,14,-1.72849,92606933.20070852,3.85521,53.6,10.22,14887048.11,1878.84275049,4156200898.43,524539.71194983,37.5296,462395106,1.78069352,129492.11,16.34275049,447,14109.36,1826,0.1852,1467.44,0.0291782,8.69011,28.8093
2019-10-08,88.1271,598369,557,1004331,243481665833,155,329585,12759819404409,0.00351435,16,5.29875,94872269.1400605,3.85628,44.71,10.48,15953849.04,1962.20789654,5716041509.18,703031.71112241,38.8122,462724691,1.96101123,200889.04,24.70789654,477,15944.12,2126,0.1851,1504.97,0.039103,8.59602,28.8169
2019-10-09,91.8319,598531,532,965927,243638146017,162,332900,12759819404409,0.00326621,18,6.31288,96593924.45396802,3.85823,44.65,10.56,16848258.0,2052.54548003,6922366788.3,843319.98390743,44.2616,463057591,2.46270299,226106.25,27.54548003,475,20215.02,2055,0.1849,1517.75,0.0469005,8.51083,28.8136
2019-10-10,89.0622,598669,627,1030179,243780310749,138,313256,12759819404409,0.00343914,21,7.10733,95687790.0782272,3.8574,49.39,10.93,14928684.22,1755.55367406,7554497140.76,888378.70862669,45.3097,463370847,2.88205325,259818.97,30.55367406,467,24508.09,2270,0.1846,1569.78,0.0494017,8.39199,28.8201
2019-10-11,90.5185,598831,532,979193,243938940077,162,349568,13008091666972,0.00408166,21,5.41145,97332613.40475231,3.85717,44.25,11.0,17652653.03,2058.77448814,7094718336.68,827435.12180923,48.0172,463720415,2.16899526,289594.28,33.77448814,464,18597.72,2158,0.1844,1581.11,0.0460078,8.30687,28.8042
2019-10-12,92.2547,598987,552,1019470,244097977366,156,347151,13008091666972,0.00377439,17,7.51187,98423177.52202132,3.85853,43.69,10.77,16619143.34,1977.79369901,6187432399.58,736347.50978894,51.879,464067566,2.00840987,233546.84,27.79369901,463,16876.41,2225,0.1842,1547.81,0.0409385,8.25886,28.782
2019-10-13,85.2231,599120,644,951277,244224497195,133,294307,13008091666972,0.00440419,16,4.84639,96392333.5238271,3.85756,51.73,10.65,14011556.81,1682.76668629,3831421154.74,460147.8598143,47.1282,464361873,1.61652421,168750.56,20.26668629,429,13459.99,2213,0.1839,1531.24,0.0255805,8.19752,28.7436
2019-10-14,89.8943,599262,607,847337,244344818989,142,286728,13008091666972,0.00379374,14,6.38875,96008399.27768372,3.85927,53.04,10.6,14867438.9,1791.47569727,3604005751.29,434270.40534979,47.9698,464648601,1.3712973,136731.65,16.47569727,423,11380.38,2019,0.1836,1523.69,0.0241394,8.11824,28.7275
2019-10-15,81.6451,599397,639,1049946,244486561763,135,304339,13008091666972,0.00294511,17,2.20532,94434148.66196376,3.85687,49.96,10.63,14271003.63,1711.61943875,6828108894.18,818941.97624559,44.3975,464952940,2.50768349,201101.13,24.11943875,477,20908.36,2254,0.1834,1529.14,0.0455172,8.02549,28.734
2019-10-16,79.6804,599550,560,1004633,244640270688,153,343596,13008091666972,0.00345223,17,1.94505,93888381.61099356,3.85779,43.16,10.45,15915766.55,1938.81916762,6258168647.52,762354.56785499,43.0,465296536,2.08415462,216054.05,26.31916762,466,17108.83,2246,0.1831,1503.07,0.0423677,7.9458,28.701
2019-10-17,82.1372,599693,606,1115183,244799741897,143,333942,13008091666972,0.00270739,18,2.44596,94593571.71304108,3.85777,43.52,10.21,14577348.5,1816.02811709,8457965257.46,1053682.8919046,45.213,465630478,3.13468717,228996.62,28.52811709,490,25162.29,2335,0.1829,1468.15,0.058552,7.74257,28.7111
2019-10-18,84.9106,599843,575,1097156,244964315273,150,335831,13008091666972,0.00252725,16,3.68752,93485053.29452886,3.85825,43.41,10.24,15313552.33,1900.64717902,8176257239.63,1014799.17384194,50.3451,465966309,2.90127745,206639.83,25.64717902,528,23375.65,2239,0.1828,1472.82,0.0563853,7.72778,28.716
2019-10-19,84.7098,600003,527,932698,245113546929,160,336781,13008091666972,0.00238629,17,2.55135,93854559.43403292,3.85915,42.8,10.11,16132035.45,2024.68669695,8242523355.43,1034496.0766987,45.5164,466303090,2.7291344,196695.45,24.68669695,446,21744.84,2105,0.1826,1454.9,0.0574733,7.73533,28.7132
2019-10-20,86.9732,600145,604,985946,245253551265,142,309978,13008091666972,0.00213962,13,3.56232,94685948.24791709,3.85868,46.89,10.11,14318011.56,1793.7267923,6986252964.6,875221.32984725,46.2217,466613068,2.55517867,149482.31,18.7267923,509,20396.13,2183,0.1822,1454.37,0.0486196,7.70066,28.7066
2019-10-21,84.0542,600291,577,820008,245373272386,146,281701,13008091666972,0.00222112,13,2.64399,95055454.38742112,3.85888,53.22,10.33,15036554.72,1840.33117915,5639561804.68,690228.68718879,45.062,466894769,2.1780132,125264.47,15.33117915,428,17795.61,1929,0.182,1487.04,0.0383391,7.42444,28.7054
2019-10-22,90.823,600450,542,1024847,245536223123,159,356175,13008091666972,0.00228124,13,2.52995,97272491.22444554,3.85873,41.66,10.4,16546691.98,2008.55682496,7603959597.05,923023.46379005,51.3891,467250944,2.53790696,173468.23,21.05682496,477,20907.53,2240,0.1817,1496.86,0.0512642,7.40908,28.7246
2019-10-23,91.0676,600619,504,963015,245698972719,169,343605,13008091666972,0.00196534,14,2.23264,98750515.7824618,3.85939,42.56,10.21,17280598.76,2134.67224471,9132538105.62,1128142.3690111,52.8887,467594549,3.34314433,179488.76,22.17224471,523,27063.42,2033,0.1816,1470.09,0.0626489,7.38463,28.7345
2019-10-24,103.175,600787,511,969922,245861919648,168,342396,13691480038694,0.00234754,19,6.46629,101875243.23964351,3.86304,40.0,9.55,16148961.24,2130.72843106,9920496849.36,1308931.53909932,53.42,467936945,3.7084433,232893.24,30.72843106,488,28106.59,2038,0.1814,1374.85,0.0726804,7.34792,28.7454
2019-10-25,101.535,600920,651,1100109,246008234126,133,308759,13691480038694,0.00292884,20,3.71683,100950299.13093226,3.86237,43.88,9.36,12587805.12,1692.40063186,7593097809.94,1020874.04541416,45.3921,468245704,3.20403036,222396.12,29.90063186,478,23831.07,2321,0.1813,1348.48,0.0566807,7.35068,28.7447
2019-10-26,98.6128,601058,624,1193900,246172992391,138,329754,13691480038694,0.00263423,22,1.18322,99587737.6479981,3.86161,46.06,10.54,14761227.56,1761.39262077,11577503517.04,1381492.77746425,46.9505,468575458,4.01290966,304985.81,36.39262077,516,33629.91,2390,0.1812,1518.53,0.0766953,7.39272,28.7623
2019-10-27,101.031,601198,607,1213659,246342904702,140,303667,13691480038694,0.00498365,28,3.82819,100082412.98264717,3.86152,56.51,11.84,16911279.05,1797.50993569,8968514574.2,953268.76259693,44.2514,468879125,2.95202879,446981.55,47.50993569,724,27773.19,2169,0.1813,1705.7,0.052918,7.4189,28.7673
2019-10-28,95.9982,601313,756,1113740,246470984763,115,259950,13691480038694,0.00490276,26,1.84197,97776842.30510582,3.85933,67.53,11.96,13986645.95,1471.35698681,6564206719.55,690536.63437615,39.7528,469139075,2.48657509,321842.82,33.85698681,577,23637.26,2260,0.1812,1722.48,0.0383301,7.30668,28.7718
2019-10-29,94.462,601447,643,1201345,246631964959,134,306072,13691480038694,0.0019521,24,1.78282,96117738.97741786,3.85806,55.94,11.81,16096236.6,1713.62711701,18586164600.29,1978708.21927319,37.5072,469445147,6.16352767,362827.6,38.62711701,586,57894.51,2284,0.1812,1702.03,0.10982,7.30066,28.8506
2019-10-30,89.0397,601580,624,1158038,246785984032,133,309671,13691480038694,0.00222677,23,-0.480082,93437640.70606229,3.85612,55.13,11.78,15910206.25,1697.24436063,14626184840.1,1560269.51166696,29.8674,469754818,4.81194292,325698.5,34.74436063,577,45107.83,2328,0.1811,1697.66,0.0865886,7.30093,28.8899
2019-10-31,73.404,601714,644,1079591,246930649210,134,309036,13691480038694,0.0017009,23,-4.71674,90131834.4792089,3.85357,54.18,11.54,15700380.63,1708.05208778,17861629107.23,1943175.36670385,26.1707,470063854,6.01914588,303814.13,33.05208778,480,55327.87,2306,0.181,1663.75,0.107828,7.3535,28.9469
2019-11-01,70.3691,601846,659,1103660,247076332390,132,300764,13691480038694,0.00250817,25,-3.69091,90034604.88430144,3.85156,55.71,11.52,15482411.24,1686.60882594,13398043318.07,1459543.84969183,25.6967,470364618,4.59213562,336054.74,36.60882594,501,42154.01,2279,0.1809,1660.59,0.080984,7.39007,28.9744
2019-11-02,68.8922,601976,663,1241328,247237705046,130,316005,13691480038694,0.00332907,25,-4.89885,89256768.12504181,3.85023,53.06,11.57,15353008.95,1664.84588331,11037378943.06,1196868.63666202,22.3153,470680623,3.71131043,367453.95,39.84588331,556,34225.26,2431,0.1809,1668.24,0.0664038,7.42568,28.9863
2019-11-03,63.8296,602110,628,988318,247370139676,134,284492,13691480038694,0.00319779,21,-6.35,88673390.5555971,3.84784,60.01,11.67,15850088.51,1702.27518395,7941550186.64,852910.30366276,22.3747,470965115,3.19738348,253962.51,27.27518395,476,29771.22,2123,0.1807,1682.52,0.0473161,7.44034,28.9597
2019-11-04,70.6917,602248,623,953033,247501658215,138,288923,13691480038694,0.00322081,20,-4.36144,90909671.23846851,3.84858,58.45,11.55,16144795.73,1750.67509242,7351236846.67,797137.81838577,26.5324,471254038,2.97400778,236776.73,25.67509242,462,27426.42,2094,0.1806,1665.5,0.0442178,7.36975,28.9693
2019-11-05,70.6483,602380,654,1185540,247658149494,132,310461,13691480038694,0.00512504,31,-6.74114,90715212.04865362,3.84731,55.1,11.76,15960407.16,1698.70898899,8929246699.75,950363.70174515,22.3006,471564499,3.06243141,457650.66,48.70898899,562,28773.41,2352,0.1805,1695.91,0.0527136,7.32953,28.986
2019-11-06,77.0732,602524,595,1133720,247821405139,144,335848,13691480038694,0.00371746,27,-7.05392,91784737.5926356,3.84811,50.25,11.66,17194809.43,1843.61722185,10942632551.3,1173262.54186139,23.9039,471900347,3.36644689,406803.43,43.61722185,510,31397.74,2332,0.1804,1682.53,0.0650696,7.34595,28.9997
2019-11-07,82.6236,602656,649,1252094,247986681574,132,310233,13691480038694,0.002738,23,-10.0956,91590278.40282068,3.8479,54.88,11.69,15786509.09,1688.39127647,13109937429.43,1402127.84658723,22.0274,472210580,4.22517874,358959.59,38.39127647,782,39505.55,2350,0.1804,1686.75,0.0777547,7.34276,29.0251
2019-11-08,87.6477,602791,642,1199669,248148636919,135,331260,12720005267391,0.00290141,25,-9.90555,90950616.21173155,3.84857,50.39,11.52,15923121.68,1728.08992089,12890155862.27,1398930.99330141,21.8147,472541840,4.37018658,374007.3,40.58992089,515,40268.17,2454,0.1804,1662.26,0.0775703,7.34191,29.0509
2019-11-09,88.601,602919,651,1168677,248298227638,128,312968,12720005267391,0.00296778,28,-9.75486,89873098.31892502,3.84829,51.54,11.07,14548332.37,1641.34964558,12349225436.44,1393245.37508735,20.9652,472854808,4.29877036,366508.37,41.34964558,499,38102.75,2445,0.1802,1597.23,0.0772482,7.32609,29.0821
2019-11-10,94.814,603063,589,1049142,248449304045,144,296263,12720005267391,0.00297138,18,-10.222,89851953.22713397,3.84886,54.33,11.0,16098329.18,1827.92855803,8277504798.15,939891.78881357,20.6777,473151071,2.86072812,245963.18,27.92855803,631,25194.06,2057,0.1803,1587.88,0.0521069,7.3453,29.0847
2019-11-11,93.3153,603229,522,831483,248587330167,166,305819,12720005267391,0.00331952,18,-6.492,91429165.12910037,3.8499,53.66,11.23,18896823.35,2099.29015957,6586540839.47,731713.47976055,23.9767,473456890,1.99577508,218648.6,24.29015957,516,17965.03,1842,0.1801,1621.18,0.0405611,7.322,29.0899
2019-11-12,95.8638,603380,554,1011303,248740036914,151,327923,12720005267391,0.00392423,19,-4.03978,92234794.11865652,3.8503,48.54,10.94,16833929.22,1917.22540037,6650712884.61,757453.32590122,25.552,473784813,2.1510306,260999.72,29.72540037,480,18886.82,2172,0.1799,1579.59,0.0419838,7.29246,29.0976
2019-11-13,93.7067,603515,642,1039759,248880404316,135,301498,12720005267391,0.00267472,21,-3.22061,90428376.78867796,3.85105,53.07,10.92,15053518.89,1716.93688924,9649086115.54,1100531.51189068,23.212,474086311,3.45796035,258092.64,29.43688924,468,30318.22,2233,0.1798,1576.43,0.0609934,7.27338,29.1084
2019-11-14,91.2912,603650,623,1137201,249033926454,135,316825,12720005267391,0.00267385,22,-0.380687,89788714.59758885,3.85067,50.31,10.91,15087872.16,1720.64115824,10868166425.97,1239420.26240577,20.5927,474403136,3.70219617,290606.53,33.14115824,500,32463.63,2347,0.1797,1575.74,0.0686844,7.2597,29.1259
2019-11-15,96.5525,603819,504,974566,249198628153,169,346713,12720005267391,0.0024397,18,3.13808,92859958.35646008,3.85334,45.08,10.77,18546456.02,2141.98174335,10462871055.05,1208386.05252069,24.7176,474749849,3.45842481,255269.15,29.48174335,558,29944.94,2052,0.1796,1555.08,0.0669566,7.26747,29.1212
2019-11-16,104.567,603977,545,1132785,249377608132,158,328596,12720005267391,0.00232648,17,7.07298,95569879.32017004,3.85529,47.02,10.6,17089881.72,2005.10627686,11029319074.58,1294038.0321174,31.2319,475078445,3.89550477,256601.22,30.10627686,706,33202.09,2080,0.1796,1530.76,0.0716947,7.25185,29.0876
2019-11-17,104.607,604125,587,1167599,249550412785,148,280472,12720005267391,0.00331935,13,8.18488,95931202.11533134,3.85511,55.55,10.57,15894597.79,1872.55663644,5767946276.29,679526.85691042,34.9473,475358917,2.26688741,191464.79,22.55663644,1060,19241.75,1895,0.1799,1527.02,0.0376449,7.23656,29.0601
