,ADS_Index
21/03/1900,0.650484
21/03/1900,0.661437
21/03/1900,0.673453
21/03/1900,0.686535
21/03/1900,0.700686
21/03/1900,0.715913
21/03/1900,0.732218
21/03/1900,0.749607
21/03/1900,0.768086
21/03/1900,0.787659
21/03/1900,0.808334
21/03/1900,0.827755
21/03/1900,0.845929
21/03/1900,0.862862
21/03/1900,0.878558
21/03/1900,0.893023
21/03/1900,0.90626
21/03/1900,0.918274
21/03/1900,0.929069
21/03/1900,0.938648
21/03/1900,0.947013
21/03/1900,0.954167
21/03/1900,0.960113
21/03/1900,0.964853
21/03/1900,0.968387
21/03/1900,0.970716
21/03/1900,0.971842
21/03/1900,0.971766
21/03/1900,0.970485
21/03/1900,0.968002
21/03/1900,0.964314
21/03/1900,0.95942
21/03/1900,0.95332
21/03/1900,0.946011
21/03/1900,0.937491
21/03/1900,0.927757
21/03/1900,0.916806
21/03/1900,0.904636
21/03/1900,0.891242
21/03/1900,0.87662
21/03/1900,0.860766
21/03/1900,0.844986
21/03/1900,0.829274
21/03/1900,0.813626
21/03/1900,0.798037
21/03/1900,0.782503
21/03/1900,0.767018
21/03/1900,0.751579
21/03/1900,0.736179
21/03/1900,0.720815
21/03/1900,0.705482
21/03/1900,0.690175
21/03/1900,0.67489
21/03/1900,0.659621
21/03/1900,0.644365
21/03/1900,0.629116
21/03/1900,0.61387
21/03/1900,0.598622
21/03/1900,0.583367
21/03/1900,0.568102
21/03/1900,0.55282
21/03/1900,0.537518
21/03/1900,0.522191
21/03/1900,0.506835
21/03/1900,0.491443
21/03/1900,0.476013
21/03/1900,0.460539
21/03/1900,0.445016
21/03/1900,0.429439
21/03/1900,0.413805
21/03/1900,0.398107
21/03/1900,0.382342
21/03/1900,0.366888
21/03/1900,0.351741
21/03/1900,0.336895
21/03/1900,0.322347
21/03/1900,0.308092
21/03/1900,0.294125
21/03/1900,0.280442
21/03/1900,0.26704
21/03/1900,0.253913
21/03/1900,0.241058
21/03/1900,0.228472
21/03/1900,0.216149
21/03/1900,0.204088
21/03/1900,0.192282
21/03/1900,0.18073
21/03/1900,0.169428
21/03/1900,0.158372
21/03/1900,0.147559
21/03/1900,0.136985
21/03/1900,0.126647
21/03/1900,0.116543
21/03/1900,0.106668
21/03/1900,0.097021
21/03/1900,0.0875978
21/03/1900,0.0783957
21/03/1900,0.069412
21/03/1900,0.0606439
21/03/1900,0.0520889
21/03/1900,0.0437441
21/03/1900,0.0356072
21/03/1900,0.0280746
21/03/1900,0.021144
21/03/1900,0.0148132
21/03/1900,0.00908034
21/03/1900,0.00394366
21/03/1900,-0.000598405
21/03/1900,-0.00454725
21/03/1900,-0.00790408
21/03/1900,-0.0106699
21/03/1900,-0.0128456
21/03/1900,-0.0144318
21/03/1900,-0.015429
21/03/1900,-0.0158375
21/03/1900,-0.0156575
21/03/1900,-0.0148888
21/03/1900,-0.0135312
21/03/1900,-0.0115844
21/03/1900,-0.00904771
21/03/1900,-0.00592037
21/03/1900,-0.00220144
21/03/1900,0.00211023
21/03/1900,0.00701594
21/03/1900,0.0125172
21/03/1900,0.0186157
21/03/1900,0.0253133
21/03/1900,0.032612
21/03/1900,0.0405141
21/03/1900,0.0490219
21/03/1900,0.0581381
21/03/1900,0.0678655
21/03/1900,0.078207
21/03/1900,0.0891112
21/03/1900,0.100581
21/03/1900,0.112621
21/03/1900,0.125234
21/03/1900,0.138424
21/03/1900,0.152195
21/03/1900,0.166551
21/03/1900,0.181497
21/03/1900,0.197037
21/03/1900,0.213176
21/03/1900,0.229919
21/03/1900,0.247271
21/03/1900,0.265237
21/03/1900,0.283823
21/03/1900,0.303035
21/03/1900,0.322877
21/03/1900,0.343357
21/03/1900,0.364481
21/03/1900,0.386255
21/03/1900,0.408685
21/03/1900,0.43178
21/03/1900,0.455544
21/03/1900,0.479987
21/03/1900,0.505115
21/03/1900,0.530936
21/03/1900,0.557458
21/03/1900,0.584688
21/03/1900,0.612637
21/03/1900,0.641311
21/03/1900,0.670719
21/03/1900,0.700871
21/03/1900,0.729572
21/03/1900,0.756829
21/03/1900,0.782652
21/03/1900,0.807048
21/03/1900,0.830024
21/03/1900,0.851589
21/03/1900,0.871747
21/03/1900,0.890506
21/03/1900,0.907871
21/03/1900,0.923848
21/03/1900,0.938441
21/03/1900,0.951655
21/03/1900,0.963493
21/03/1900,0.97396
21/03/1900,0.983059
21/03/1900,0.990792
21/03/1900,0.997162
21/03/1900,1.00217
21/03/1900,1.00582
21/03/1900,1.00811
21/03/1900,1.00904
21/03/1900,1.00862
21/03/1900,1.00683
21/03/1900,1.00369
21/03/1900,0.999191
21/03/1900,0.993329
21/03/1900,0.986105
21/03/1900,0.977516
21/03/1900,0.967561
21/03/1900,0.956234
21/03/1900,0.944348
21/03/1900,0.931897
21/03/1900,0.918878
21/03/1900,0.905288
21/03/1900,0.891122
21/03/1900,0.876375
21/03/1900,0.861044
21/03/1900,0.845123
21/03/1900,0.828607
21/03/1900,0.811493
21/03/1900,0.793773
21/03/1900,0.775444
21/03/1900,0.756499
21/03/1900,0.736933
21/03/1900,0.716739
21/03/1900,0.695912
21/03/1900,0.674445
21/03/1900,0.652331
21/03/1900,0.629565
21/03/1900,0.606138
21/03/1900,0.582044
21/03/1900,0.557275
21/03/1900,0.531824
21/03/1900,0.505683
21/03/1900,0.478844
21/03/1900,0.451298
21/03/1900,0.423039
21/03/1900,0.394056
21/03/1900,0.364341
21/03/1900,0.333884
21/03/1900,0.302678
21/03/1900,0.272663
21/03/1900,0.243831
21/03/1900,0.216172
21/03/1900,0.189679
21/03/1900,0.164343
21/03/1900,0.140157
21/03/1900,0.117112
21/03/1900,0.0952032
21/03/1900,0.0744223
21/03/1900,0.0547634
21/03/1900,0.0362207
21/03/1900,0.0187882
21/03/1900,0.00246089
21/03/1900,-0.0127664
21/03/1900,-0.0268982
21/03/1900,-0.039939
21/03/1900,-0.0518926
21/03/1900,-0.0627627
21/03/1900,-0.0725527
21/03/1900,-0.0812655
21/03/1900,-0.0889038
21/03/1900,-0.0954699
21/03/1900,-0.100966
21/03/1900,-0.105393
21/03/1900,-0.108754
21/03/1900,-0.111048
21/03/1900,-0.112276
21/03/1900,-0.11244
21/03/1900,-0.111539
21/03/1900,-0.109572
21/03/1900,-0.10691
21/03/1900,-0.103552
21/03/1900,-0.0994958
21/03/1900,-0.0947414
21/03/1900,-0.0892869
21/03/1900,-0.0831306
21/03/1900,-0.0762708
21/03/1900,-0.0687053
21/03/1900,-0.0604317
21/03/1900,-0.0514477
21/03/1900,-0.0417503
21/03/1900,-0.0313367
21/03/1900,-0.0202037
21/03/1900,-0.00834789
21/03/1900,0.00423436
21/03/1900,0.0175469
21/03/1900,0.0315938
21/03/1900,0.0463793
21/03/1900,0.0619079
21/03/1900,0.0781844
21/03/1900,0.0952138
21/03/1900,0.113001
21/03/1900,0.131552
21/03/1900,0.150872
21/03/1900,0.170967
21/03/1900,0.191844
21/03/1900,0.213507
21/03/1900,0.235965
21/03/1900,0.259224
21/03/1900,0.283292
21/03/1900,0.308174
21/03/1900,0.332753
21/03/1900,0.357035
21/03/1900,0.381028
21/03/1900,0.40474
21/03/1900,0.428177
21/03/1900,0.451346
21/03/1900,0.474255
21/03/1900,0.496912
21/03/1900,0.519321
21/03/1900,0.541491
21/03/1900,0.563429
21/03/1900,0.58514
21/03/1900,0.606632
21/03/1900,0.627912
21/03/1900,0.648984
21/03/1900,0.669857
21/03/1900,0.690537
21/03/1900,0.711029
21/03/1900,0.73134
21/03/1900,0.751476
21/03/1900,0.771444
21/03/1900,0.791249
21/03/1900,0.810898
21/03/1900,0.830396
21/03/1900,0.84975
21/03/1900,0.868965
21/03/1900,0.888047
21/03/1900,0.907002
21/03/1900,0.925837
21/03/1900,0.944555
21/03/1900,0.963164
21/03/1900,0.979997
21/03/1900,0.995058
21/03/1900,1.00835
21/03/1900,1.01988
21/03/1900,1.02966
21/03/1900,1.03767
21/03/1900,1.04394
21/03/1900,1.04845
21/03/1900,1.05121
21/03/1900,1.05222
21/03/1900,1.05148
21/03/1900,1.04899
21/03/1900,1.04475
21/03/1900,1.03876
21/03/1900,1.03102
21/03/1900,1.02152
21/03/1900,1.01027
21/03/1900,0.997246
21/03/1900,0.98246
21/03/1900,0.965904
21/03/1900,0.947572
21/03/1900,0.927458
21/03/1900,0.905558
21/03/1900,0.881863
21/03/1900,0.856367
21/03/1900,0.829062
21/03/1900,0.79994
21/03/1900,0.768991
21/03/1900,0.736206
21/03/1900,0.705237
21/03/1900,0.676073
21/03/1900,0.648707
21/03/1900,0.623128
21/03/1900,0.599331
21/03/1900,0.577306
21/03/1900,0.557049
21/03/1900,0.538551
21/03/1900,0.521809
21/03/1900,0.506816
21/03/1900,0.493569
21/03/1900,0.482063
21/03/1900,0.472294
21/03/1900,0.46426
21/03/1900,0.457957
21/03/1900,0.453386
21/03/1900,0.450543
21/03/1900,0.449428
21/03/1900,0.45004
21/03/1900,0.452381
21/03/1900,0.45645
21/03/1900,0.462248
21/03/1900,0.469779
21/03/1900,0.479043
21/03/1900,0.490043
21/03/1900,0.502784
21/03/1900,0.517269
21/03/1900,0.533502
21/03/1900,0.551488
21/03/1900,0.571233
21/03/1900,0.592743
21/03/1900,0.613348
21/03/1900,0.633054
21/03/1900,0.651866
21/03/1900,0.669792
21/03/1900,0.686836
21/03/1900,0.703003
21/03/1900,0.718299
21/03/1900,0.732728
21/03/1900,0.746295
21/03/1900,0.759003
21/03/1900,0.770856
21/03/1900,0.781859
21/03/1900,0.792014
21/03/1900,0.801325
21/03/1900,0.809795
21/03/1900,0.817425
21/03/1900,0.824219
21/03/1900,0.830178
21/03/1900,0.835305
21/03/1900,0.8396
21/03/1900,0.843065
21/03/1900,0.845702
21/03/1900,0.84751
21/03/1900,0.848492
21/03/1900,0.848646
21/03/1900,0.847973
21/03/1900,0.846472
21/03/1900,0.844144
21/03/1900,0.840987
21/03/1900,0.837001
21/03/1900,0.832614
21/03/1900,0.827824
21/03/1900,0.822629
21/03/1900,0.817029
21/03/1900,0.811022
21/03/1900,0.804605
21/03/1900,0.797777
21/03/1900,0.790536
21/03/1900,0.782879
21/03/1900,0.774804
21/03/1900,0.766309
21/03/1900,0.757391
21/03/1900,0.748047
21/03/1900,0.738275
21/03/1900,0.728072
21/03/1900,0.717433
21/03/1900,0.706357
21/03/1900,0.69484
21/03/1900,0.682878
21/03/1900,0.670467
21/03/1900,0.657605
21/03/1900,0.644286
21/03/1900,0.630507
21/03/1900,0.616263
21/03/1900,0.601551
21/03/1900,0.586366
21/03/1900,0.570703
21/03/1900,0.554557
21/03/1900,0.537923
21/03/1900,0.520797
21/03/1900,0.503173
21/03/1900,0.486729
21/03/1900,0.471459
21/03/1900,0.457359
21/03/1900,0.444424
21/03/1900,0.432651
21/03/1900,0.422037
21/03/1900,0.412576
21/03/1900,0.404268
21/03/1900,0.397109
21/03/1900,0.391098
21/03/1900,0.386231
21/03/1900,0.382509
21/03/1900,0.379929
21/03/1900,0.378491
21/03/1900,0.378195
21/03/1900,0.37904
21/03/1900,0.381027
21/03/1900,0.384156
21/03/1900,0.388428
21/03/1900,0.393845
21/03/1900,0.400407
21/03/1900,0.408118
21/03/1900,0.41698
21/03/1900,0.426995
21/03/1900,0.438166
21/03/1900,0.450497
21/03/1900,0.463991
21/03/1900,0.478653
21/03/1900,0.494487
21/03/1900,0.511498
21/03/1900,0.527993
21/03/1900,0.543977
21/03/1900,0.559455
21/03/1900,0.574432
21/03/1900,0.588913
21/03/1900,0.602901
21/03/1900,0.616401
21/03/1900,0.629417
21/03/1900,0.641954
21/03/1900,0.654015
21/03/1900,0.665603
21/03/1900,0.676722
21/03/1900,0.687376
21/03/1900,0.697568
21/03/1900,0.707301
21/03/1900,0.716578
21/03/1900,0.725402
21/03/1900,0.733775
21/03/1900,0.7417
21/03/1900,0.749179
21/03/1900,0.756215
21/03/1900,0.76281
21/03/1900,0.768966
21/03/1900,0.774685
21/03/1900,0.779968
21/03/1900,0.784818
21/03/1900,0.789234
21/03/1900,0.79322
21/03/1900,0.796776
21/03/1900,0.799904
21/03/1900,0.802603
21/03/1900,0.80507
21/03/1900,0.807305
21/03/1900,0.809308
21/03/1900,0.811081
21/03/1900,0.812624
21/03/1900,0.813937
21/03/1900,0.815021
21/03/1900,0.815876
21/03/1900,0.816502
21/03/1900,0.8169
21/03/1900,0.817069
21/03/1900,0.81701
21/03/1900,0.816723
21/03/1900,0.816207
21/03/1900,0.815463
21/03/1900,0.81449
21/03/1900,0.813288
21/03/1900,0.811857
21/03/1900,0.810195
21/03/1900,0.808303
21/03/1900,0.806181
21/03/1900,0.803826
21/03/1900,0.80124
21/03/1900,0.79842
21/03/1900,0.795366
21/03/1900,0.792077
21/03/1900,0.788552
21/03/1900,0.784791
21/03/1900,0.780791
21/03/1900,0.776551
21/03/1900,0.772071
21/03/1900,0.764954
21/03/1900,0.755196
21/03/1900,0.742796
21/03/1900,0.727749
21/03/1900,0.71005
21/03/1900,0.689695
21/03/1900,0.666678
21/03/1900,0.64099
21/03/1900,0.612624
21/03/1900,0.581573
21/03/1900,0.547825
21/03/1900,0.511371
21/03/1900,0.4722
21/03/1900,0.430299
21/03/1900,0.385657
21/03/1900,0.338258
21/03/1900,0.28809
21/03/1900,0.235136
21/03/1900,0.17938
21/03/1900,0.120806
21/03/1900,0.0593956
21/03/1900,-0.00487046
21/03/1900,-0.0720114
21/03/1900,-0.142048
21/03/1900,-0.215001
21/03/1900,-0.290893
21/03/1900,-0.369747
21/03/1900,-0.451588
21/03/1900,-0.53644
21/03/1900,-0.624329
21/03/1900,-0.70433
21/03/1900,-0.776467
21/03/1900,-0.840761
21/03/1900,-0.897233
21/03/1900,-0.9459
21/03/1900,-0.986776
21/03/1900,-1.01987
21/03/1900,-1.0452
21/03/1900,-1.06278
21/03/1900,-1.07259
21/03/1900,-1.07465
21/03/1900,-1.06897
21/03/1900,-1.05553
21/03/1900,-1.03433
21/03/1900,-1.00537
21/03/1900,-0.968639
21/03/1900,-0.924123
21/03/1900,-0.87181
21/03/1900,-0.811684
21/03/1900,-0.743727
21/03/1900,-0.667917
21/03/1900,-0.584232
21/03/1900,-0.492647
21/03/1900,-0.393133
21/03/1900,-0.285659
21/03/1900,-0.170194
21/03/1900,-0.0467015
21/03/1900,0.0848559
21/03/1900,0.224518
21/03/1900,0.372329
21/03/1900,0.528332
21/03/1900,0.677106
21/03/1900,0.818697
21/03/1900,0.953148
21/03/1900,1.0805
21/03/1900,1.20079
21/03/1900,1.31406
21/03/1900,1.42034
21/03/1900,1.51966
21/03/1900,1.61206
21/03/1900,1.69755
21/03/1900,1.77618
21/03/1900,1.84796
21/03/1900,1.91291
21/03/1900,1.97106
21/03/1900,2.02242
21/03/1900,2.067
21/03/1900,2.10483
21/03/1900,2.13591
21/03/1900,2.16025
21/03/1900,2.17786
21/03/1900,2.18875
21/03/1900,2.19291
21/03/1900,2.19035
21/03/1900,2.18107
21/03/1900,2.16507
21/03/1900,2.14234
21/03/1900,2.11287
21/03/1900,2.07666
21/03/1900,2.03369
21/03/1900,1.98395
21/03/1900,1.93579
21/03/1900,1.8892
21/03/1900,1.84415
21/03/1900,1.80064
21/03/1900,1.75866
21/03/1900,1.71818
21/03/1900,1.67921
21/03/1900,1.64172
21/03/1900,1.6057
21/03/1900,1.57115
21/03/1900,1.53806
21/03/1900,1.5064
21/03/1900,1.47618
21/03/1900,1.44738
21/03/1900,1.42
21/03/1900,1.39403
21/03/1900,1.36945
21/03/1900,1.34627
21/03/1900,1.32447
21/03/1900,1.30405
21/03/1900,1.285
21/03/1900,1.26732
21/03/1900,1.25099
21/03/1900,1.23603
21/03/1900,1.22241
21/03/1900,1.21014
21/03/1900,1.19921
21/03/1900,1.18963
21/03/1900,1.18138
21/03/1900,1.17446
21/03/1900,1.16888
21/03/1900,1.16348
21/03/1900,1.15828
21/03/1900,1.15326
21/03/1900,1.14843
21/03/1900,1.14378
21/03/1900,1.13932
21/03/1900,1.13503
21/03/1900,1.13093
21/03/1900,1.127
21/03/1900,1.12326
21/03/1900,1.11968
21/03/1900,1.11629
21/03/1900,1.11307
21/03/1900,1.11002
21/03/1900,1.10714
21/03/1900,1.10444
21/03/1900,1.1019
21/03/1900,1.09954
21/03/1900,1.09735
21/03/1900,1.09532
21/03/1900,1.09346
21/03/1900,1.09177
21/03/1900,1.09025
21/03/1900,1.08889
21/03/1900,1.0877
21/03/1900,1.08667
21/03/1900,1.08581
21/03/1900,1.08512
21/03/1900,1.08458
21/03/1900,1.08422
21/03/1900,1.08402
21/03/1900,1.08413
21/03/1900,1.08457
21/03/1900,1.08533
21/03/1900,1.08641
21/03/1900,1.08781
21/03/1900,1.08954
21/03/1900,1.09158
21/03/1900,1.09395
21/03/1900,1.09664
21/03/1900,1.09966
21/03/1900,1.103
21/03/1900,1.10667
21/03/1900,1.11066
21/03/1900,1.11499
21/03/1900,1.11964
21/03/1900,1.12462
21/03/1900,1.12994
21/03/1900,1.13559
21/03/1900,1.14158
21/03/1900,1.14791
21/03/1900,1.15457
21/03/1900,1.16158
21/03/1900,1.16894
21/03/1900,1.17663
21/03/1900,1.18468
21/03/1900,1.19308
21/03/1900,1.20183
21/03/1900,1.21094
21/03/1900,1.21916
21/03/1900,1.22648
21/03/1900,1.23292
21/03/1900,1.23847
21/03/1900,1.24313
21/03/1900,1.24691
21/03/1900,1.24981
21/03/1900,1.25182
21/03/1900,1.25296
21/03/1900,1.25321
21/03/1900,1.25259
21/03/1900,1.25108
21/03/1900,1.24869
21/03/1900,1.24542
21/03/1900,1.24127
21/03/1900,1.23623
21/03/1900,1.2303
21/03/1900,1.22349
21/03/1900,1.21579
21/03/1900,1.2072
21/03/1900,1.19771
21/03/1900,1.18732
21/03/1900,1.17604
21/03/1900,1.16385
21/03/1900,1.15075
21/03/1900,1.13674
21/03/1900,1.12181
21/03/1900,1.10597
21/03/1900,1.08919
21/03/1900,1.07149
21/03/1900,1.05285
21/03/1900,1.03494
21/03/1900,1.01776
21/03/1900,1.0013
21/03/1900,0.985551
21/03/1900,0.970515
21/03/1900,0.956185
21/03/1900,0.942557
21/03/1900,0.929626
21/03/1900,0.917388
21/03/1900,0.905841
21/03/1900,0.894979
21/03/1900,0.884801
21/03/1900,0.875302
21/03/1900,0.866481
21/03/1900,0.858334
21/03/1900,0.850858
21/03/1900,0.844052
21/03/1900,0.837913
21/03/1900,0.83244
21/03/1900,0.827631
21/03/1900,0.823484
21/03/1900,0.819999
21/03/1900,0.817173
21/03/1900,0.815007
21/03/1900,0.813499
21/03/1900,0.812649
21/03/1900,0.812457
21/03/1900,0.812923
21/03/1900,0.814047
21/03/1900,0.815829
21/03/1900,0.817486
21/03/1900,0.819017
21/03/1900,0.820425
21/03/1900,0.821708
21/03/1900,0.822868
21/03/1900,0.823905
21/03/1900,0.824819
21/03/1900,0.825611
21/03/1900,0.82628
21/03/1900,0.826826
21/03/1900,0.827251
21/03/1900,0.827554
21/03/1900,0.827735
21/03/1900,0.827795
21/03/1900,0.827733
21/03/1900,0.827549
21/03/1900,0.827243
21/03/1900,0.826816
21/03/1900,0.826266
21/03/1900,0.825595
21/03/1900,0.824801
21/03/1900,0.823884
21/03/1900,0.822845
21/03/1900,0.821682
21/03/1900,0.820396
21/03/1900,0.818986
21/03/1900,0.817451
21/03/1900,0.815792
21/03/1900,0.814007
21/03/1900,0.812096
21/03/1900,0.810059
21/03/1900,0.808645
21/03/1900,0.807853
21/03/1900,0.807683
21/03/1900,0.808136
21/03/1900,0.80921
21/03/1900,0.810907
21/03/1900,0.813227
21/03/1900,0.816171
21/03/1900,0.81974
21/03/1900,0.823934
21/03/1900,0.828755
21/03/1900,0.834205
21/03/1900,0.840285
21/03/1900,0.846997
21/03/1900,0.854343
21/03/1900,0.862326
21/03/1900,0.870947
21/03/1900,0.88021
21/03/1900,0.890116
21/03/1900,0.90067
21/03/1900,0.911875
21/03/1900,0.923733
21/03/1900,0.936249
21/03/1900,0.949427
21/03/1900,0.963269
21/03/1900,0.977781
21/03/1900,0.992968
21/03/1900,1.00883
21/03/1900,1.02538
21/03/1900,1.04262
21/03/1900,1.05881
21/03/1900,1.07396
21/03/1900,1.08808
21/03/1900,1.10117
21/03/1900,1.11324
21/03/1900,1.12428
21/03/1900,1.1343
21/03/1900,1.14331
21/03/1900,1.1513
21/03/1900,1.15828
21/03/1900,1.16425
21/03/1900,1.16922
21/03/1900,1.17318
21/03/1900,1.17614
21/03/1900,1.17809
21/03/1900,1.17905
21/03/1900,1.179
21/03/1900,1.17794
21/03/1900,1.17589
21/03/1900,1.17283
21/03/1900,1.16877
21/03/1900,1.1637
21/03/1900,1.15762
21/03/1900,1.15054
21/03/1900,1.14244
21/03/1900,1.13333
21/03/1900,1.12321
21/03/1900,1.11206
21/03/1900,1.0999
21/03/1900,1.0867
21/03/1900,1.07248
21/03/1900,1.05863
21/03/1900,1.04515
21/03/1900,1.03203
21/03/1900,1.01927
21/03/1900,1.00687
21/03/1900,0.994822
21/03/1900,0.983123
21/03/1900,0.971769
21/03/1900,0.960758
21/03/1900,0.950086
21/03/1900,0.939748
21/03/1900,0.929744
21/03/1900,0.920068
21/03/1900,0.910719
21/03/1900,0.901693
21/03/1900,0.892988
21/03/1900,0.884601
21/03/1900,0.876529
21/03/1900,0.86877
21/03/1900,0.861322
21/03/1900,0.854183
21/03/1900,0.847349
21/03/1900,0.84082
21/03/1900,0.834593
21/03/1900,0.828666
21/03/1900,0.823037
21/03/1900,0.817705
21/03/1900,0.812669
21/03/1900,0.807925
21/03/1900,0.803474
21/03/1900,0.799313
21/03/1900,0.795815
21/03/1900,0.792977
21/03/1900,0.790799
21/03/1900,0.789281
21/03/1900,0.788422
21/03/1900,0.788221
21/03/1900,0.788679
21/03/1900,0.789796
21/03/1900,0.791571
21/03/1900,0.794007
21/03/1900,0.797102
21/03/1900,0.800859
21/03/1900,0.805279
21/03/1900,0.810362
21/03/1900,0.816111
21/03/1900,0.822526
21/03/1900,0.829611
21/03/1900,0.837367
21/03/1900,0.845797
21/03/1900,0.854902
21/03/1900,0.864687
21/03/1900,0.875154
21/03/1900,0.886305
21/03/1900,0.898146
21/03/1900,0.910678
21/03/1900,0.923906
21/03/1900,0.937835
21/03/1900,0.952468
21/03/1900,0.967809
21/03/1900,0.983864
21/03/1900,0.99914
21/03/1900,1.01364
21/03/1900,1.02738
21/03/1900,1.04034
21/03/1900,1.05255
21/03/1900,1.064
21/03/1900,1.0747
21/03/1900,1.08464
21/03/1900,1.09384
21/03/1900,1.10229
21/03/1900,1.11
21/03/1900,1.11697
21/03/1900,1.12321
21/03/1900,1.1287
21/03/1900,1.13346
21/03/1900,1.13749
21/03/1900,1.14079
21/03/1900,1.14336
21/03/1900,1.1452
21/03/1900,1.14631
21/03/1900,1.14669
21/03/1900,1.14634
21/03/1900,1.14526
21/03/1900,1.14346
21/03/1900,1.14092
21/03/1900,1.13765
21/03/1900,1.13366
21/03/1900,1.12892
21/03/1900,1.12346
21/03/1900,1.11726
21/03/1900,1.11032
21/03/1900,1.10419
21/03/1900,1.09885
21/03/1900,1.09432
21/03/1900,1.09059
21/03/1900,1.08766
21/03/1900,1.08552
21/03/1900,1.08418
21/03/1900,1.08363
21/03/1900,1.08389
21/03/1900,1.08493
21/03/1900,1.08678
21/03/1900,1.08942
21/03/1900,1.09286
21/03/1900,1.09709
21/03/1900,1.10213
21/03/1900,1.10797
21/03/1900,1.11461
21/03/1900,1.12206
21/03/1900,1.13031
21/03/1900,1.13938
21/03/1900,1.14925
21/03/1900,1.15995
21/03/1900,1.17146
21/03/1900,1.1838
21/03/1900,1.19696
21/03/1900,1.21095
21/03/1900,1.22578
21/03/1900,1.24145
21/03/1900,1.25796
21/03/1900,1.27532
21/03/1900,1.2916
21/03/1900,1.30679
21/03/1900,1.32092
21/03/1900,1.33397
21/03/1900,1.34596
21/03/1900,1.35689
21/03/1900,1.36676
21/03/1900,1.37557
21/03/1900,1.38333
21/03/1900,1.39004
21/03/1900,1.3957
21/03/1900,1.40032
21/03/1900,1.40389
21/03/1900,1.40641
21/03/1900,1.40789
21/03/1900,1.40833
21/03/1900,1.40773
21/03/1900,1.40608
21/03/1900,1.40339
21/03/1900,1.39965
21/03/1900,1.39487
21/03/1900,1.38904
21/03/1900,1.38217
21/03/1900,1.37424
21/03/1900,1.36526
21/03/1900,1.35522
21/03/1900,1.34413
21/03/1900,1.33197
21/03/1900,1.31874
21/03/1900,1.30445
21/03/1900,1.28908
21/03/1900,1.27438
21/03/1900,1.26034
21/03/1900,1.24697
21/03/1900,1.23425
21/03/1900,1.22218
21/03/1900,1.21077
21/03/1900,1.2
21/03/1900,1.18987
21/03/1900,1.18038
21/03/1900,1.17152
21/03/1900,1.1633
21/03/1900,1.15571
21/03/1900,1.14875
21/03/1900,1.14241
21/03/1900,1.1367
21/03/1900,1.13161
21/03/1900,1.12715
21/03/1900,1.1233
21/03/1900,1.12007
21/03/1900,1.11746
21/03/1900,1.11546
